pressure,attribute size,attribute touchmajor,attribute touchminor,attribute duration,attribute flytime,attribute shake numeric,attribute orientation numeric
0.06894634592404325,0.6593192117003583,6.283479483956469,1.9782466502823468,941.7999556707532,639.1589923143213,77.08971190683522,2.0
0.583901652078615,0.4457670943025499,4.362126861771114,2.547430756725919,943.4687463723213,841.9370099955165,530.0959309168699,3.0
0.1350544201186642,0.7695956774596057,9.744773548567931,7.915262972176701,562.0357439248612,387.1357614928292,346.98659699208036,7.0
0.6327488166146407,0.212068691523468,7.99684219430439,5.671198189847022,231.61137609798197,957.7772270088617,237.7105893808716,2.0
0.12009539364763255,0.9893331989544988,3.103427712505632,9.037081758773963,350.9936751089524,723.7900027237578,715.0142956560475,6.0
0.2429425876389532,0.5396279892719319,9.369610092279096,4.934842385455969,3.612813562472006,75.08159154242222,460.2059175123938,7.0
0.2770197920194417,0.7395894626580548,1.3492649843338889,2.5386559156106303,967.3614229704393,17.291973109078597,854.8630996826193,5.0
0.3106335043291412,0.4909456196092876,7.094421485826763,9.794009027275386,357.1970994266993,211.46324708667862,949.5406010214164,5.0
0.5043817115220167,0.5975893649234449,6.488428420653109,1.3810406701028788,118.79185187597083,922.7436477289133,782.4507903779141,1.0
0.7546875609228567,0.01893015617980831,3.2136863156548183,2.4679201493723246,927.250933418798,665.4179546895747,31.801536628659697,8.0
0.39627767327112895,0.4227585468830065,2.4250074639077903,9.03436576939704,552.2491817895652,945.0093933900376,420.6890964624487,10.0
0.2673207195993585,0.5210573830449292,4.24933605811162,9.16744847283636,261.93383798714945,308.3781547238519,231.343620744718,8.0
0.010599276244156795,0.9512481558849544,8.279963292844274,4.40288854561659,30.13878766334655,199.14701603174942,920.8881814416028,5.0
0.13884173248732212,0.30427019963682456,3.7225096548150436,0.8975876417590191,770.1400208555673,687.3998823625473,928.112426055004,4.0
0.6520193967707368,0.2519250300442332,6.644229894674767,9.3030708273509,56.82130407178177,980.9518390190967,287.94159720954417,1.0
0.7948280068357785,0.6037476895440345,8.420090849647229,8.132842068537883,871.9353267019618,23.252227666411663,745.6140785951677,6.0
0.8282216808772563,0.5668908873623655,3.9754191929756613,3.619458514640888,169.17969867214845,132.10087789082715,394.6013753467331,10.0
0.502672652869105,0.4966424570703595,7.3302440156963025,3.4175669516366463,244.81864277209,521.6870295789269,205.43416848156468,6.0
0.35863659985952256,0.6334477192054775,4.636106251046086,8.20186587446965,380.7065952434072,938.7965833424578,397.29104680400735,7.0
0.2833421731286756,0.14243810075985908,2.675285579417669,4.037087578818697,982.548826333904,93.23638608866504,695.3405314971965,3.0
0.7621048354591295,0.5728088078195471,9.878618772459028,6.103503601042495,833.477585411566,684.5098115372404,350.3928155704942,4.0
0.039433218895725264,0.1579776257316493,6.30416374634664,6.964433474298503,538.9570297015906,634.6076998044338,835.2534456065104,3.0
0.8531290683370328,0.5177619230982635,3.3393155278665776,2.220683614781105,217.04787539054985,85.64014787120333,885.9958004029908,1.0
0.4680977741085972,0.6401289718516282,2.003265747487724,4.116670562476356,18.72415420081486,538.7135034662709,625.6172981787537,4.0
0.5447123913664734,0.12295897224957007,2.8306079314966235,7.159500145036928,733.1368519363702,104.23030461906843,117.13905890131235,3.0
0.5064658850101664,0.0505954661941922,2.8156610748738045,5.92056402117171,660.9759471658592,141.64926996356797,238.18773048161592,5.0
0.7100455746929005,0.00019003218851065812,7.9787573650543475,9.448179414918927,30.175233578197734,950.1158873948824,365.0331289955889,3.0
0.23221880230198444,0.783122847344477,2.4658850726852344,7.959073599841348,505.2487171687851,365.90854745785714,656.2480568671327,5.0
0.8310375529666831,0.4508710889447228,7.590072355412395,2.579328229873365,250.47282953563354,305.97061461446907,22.889920240993234,6.0
0.6680400920553519,0.3061042426168401,5.575198114425649,6.944174971499607,20.434978033542105,548.8741329441929,835.7406060642026,7.0
0.5450029693151134,0.8553146787947634,7.581801973414928,0.9036294176279248,1.86370561660254,79.14860242290811,485.54219763149285,5.0
0.8396707313300693,0.2831988456324084,7.116290044996227,9.678653166393259,842.8753987453755,847.1071334841013,950.2813355627376,8.0
0.1496714611653428,0.8979406420570554,4.4353422938154585,9.63106336561,844.2619601817404,576.1927969327912,24.10761816139761,8.0
