pressure,attribute size,attribute touchmajor,attribute touchminor,attribute duration,attribute flytime,attribute shake numeric,attribute orientation numeric
0.2938495498767788,0.2394711185288908,9.173081715029873,7.916455202332162,189.63498668575662,962.4003831906073,122.17741002433891,3.0
0.08269099856886243,0.6821393879205412,2.8129864935808166,2.01403370948111,661.6297204695326,63.972824525793456,273.3964610472028,7.0
0.10549463445865492,0.6505785659247719,6.959695260557723,8.331659035267926,642.4241399008423,870.1856667138928,321.183480588552,6.0
0.9705547014753928,0.91504663338926,5.682880097412796,6.352724623089154,132.0034954002699,486.70201385359076,80.34911599186734,7.0
0.5188136691178944,0.5143082011775875,6.108691785553068,7.194223270317185,730.372686442786,847.2578744972998,977.7186187684816,4.0
0.5660934961093337,0.4905263046571239,0.4291073944483115,4.297073475595348,15.146656013475313,877.4835654649164,576.8254652094907,5.0
0.11731400149409588,0.5376434129000061,8.548250582695006,0.3928080510536902,73.72072953152042,368.74838221451216,998.3794931245624,3.0
0.2290498673189956,0.917401673916066,1.7691532752075712,5.270010014861938,275.8240412425066,895.0367616400888,148.06252957767418,6.0
0.82295246826811,0.7910415357918771,6.823702157646433,6.5679797474568105,498.5151121109207,978.8370063633183,96.59977791157415,4.0
0.4811766518162645,0.8439264919129572,3.889216368979053,8.44108347424539,311.56514397262697,740.9622212758882,222.92041274044303,2.0
0.2825431168051715,0.4034641880044366,9.98668507627178,1.1197524333910591,134.8371217102361,683.9790379674988,89.51417206562496,1.0
0.8118765658082885,0.0447671786930105,0.11931929800675367,0.698527431328464,344.4437973871032,91.39787423775348,955.1646436107837,10.0
0.5389233563643503,0.5605846537243725,1.5850239928629095,5.489526163297933,565.3815897134056,916.3237259277838,75.37786291765158,2.0
0.6579828366029863,0.5957909556656592,6.256251081686883,4.264813513938112,284.92763986811815,663.1766301519814,233.52275855675202,6.0
0.7154194339135168,0.3265805084775234,8.878220863600957,5.971304812368397,690.0302625245871,963.4019055117074,552.4497346509695,1.0
0.9359923245163124,0.9567334320446726,0.4440653491915014,7.46311488204607,804.582933305099,674.3935351657306,997.105315531308,1.0
0.6915734592545689,0.7562652612960058,5.035654768183283,8.266102030046786,466.67464285506964,604.7376401585402,550.5086428343102,4.0
0.5603857159232039,0.3666789932828116,8.139334670908191,4.532956099062034,335.698191800607,78.88204863473847,234.49261446973802,4.0
0.8692359227074375,0.9606656619180172,5.2588450031623815,7.230886991885632,868.2547699383058,260.82064033539694,408.85523347940943,4.0
0.12556866150685986,0.08173189998962316,4.8979246789625055,6.841557844134999,96.92579052314908,959.7981871529216,850.9300634149437,1.0
0.6720280424928139,0.8166640730380409,7.986578758066728,0.4393376835962759,98.67498397332376,827.0641002564183,326.8918561347868,8.0
0.927340246811105,0.8895748323726107,3.9115675426521648,5.1707357988798135,37.49627134709932,720.668052519296,387.1504769370228,4.0
0.9142488255727051,0.7665232487998933,1.0768666723105071,2.744795632992925,960.1289112507055,455.32344650275405,631.8516190172744,10.0
0.7373863538669967,0.3415937324496401,6.471662882313148,9.902123061600854,364.5301158621745,338.9193435438956,377.7630636279178,10.0
0.21824547297698216,0.4439256611513159,1.0051833935519117,2.6402026168183856,64.3088858156614,595.7363559018278,728.6899145931409,5.0
0.436102219354054,0.11811941057349318,4.614320853586059,9.032239247300485,297.6114787747552,923.7170373894496,868.7678817001158,10.0
0.1502404736870986,0.8613093511473238,7.2609607841810515,3.484665809309617,289.63050065586737,673.1846358428808,301.10598921752614,8.0
0.9357198210272136,0.9179481433998796,5.031149831285026,6.2416647620466295,100.52138539667831,708.640419544017,548.4415236524194,8.0
0.9253166322042756,0.09205017378547742,4.395374110413286,3.37975319354642,80.57389857881971,288.6077872765667,943.4622413053336,2.0
0.1558171416725993,0.4117408757909801,8.38573914028524,3.0335453923214875,234.59492968532524,887.8232027435579,629.6994964520936,9.0
