pressure,attribute size,attribute touchmajor,attribute touchminor,attribute duration,attribute flytime,attribute shake numeric,attribute orientation numeric
0.12169854977423533,0.7676508770054453,0.6262322194765357,8.232832356691704,66.2916126824924,81.3952877456997,478.6600211911936,9.0
0.2422513984218229,0.8929624115831697,0.8124208393108623,6.498254078799086,584.7789655778472,139.83167982126164,202.97646434703012,1.0
0.5858422694731605,0.8824703891593897,7.911864601921227,3.949933352459436,731.4150520661516,875.6846924878122,917.8016656065793,9.0
0.8454136441529271,0.9268265091590456,1.9518007148715109,1.5233893225077744,29.009089003683485,179.88654530465587,931.769073989428,2.0
0.04040363658548463,0.07376707283549044,6.522036206402394,5.738634977109827,495.96941189025915,265.07860632365396,738.5123529138917,3.0
0.3834580080930308,0.948487026236994,2.972434651289185,6.613189721417832,170.64997464042176,757.2215217012305,377.2878827012381,3.0
0.5626482392040175,0.3477517973772195,6.014603971819251,0.5488458366303539,59.602805877391965,312.7853703089542,218.8261757724963,6.0
0.39348976081535614,0.7445705617032193,5.283028847213328,3.0832662949409437,999.922679934262,675.8476302307182,177.51493382488204,2.0
0.960173498597118,0.11105978999611056,0.6876937990171506,0.9014719168280504,164.74336797322832,266.5427553768128,458.8243620419089,6.0
0.5738583049641973,0.1170726897472788,1.8384148922430648,8.786979563800884,141.90942184729937,428.0707852979055,689.6268680502827,3.0
0.5435516170415418,0.3723121917086824,0.8910793388401494,3.822816700331809,229.5843993586025,819.5836806838257,901.1557539281282,7.0
0.2196764995113596,0.320001453545259,1.7803242358108051,1.8548781069026048,412.99702257792353,482.6285325214152,271.22976345574614,5.0
0.5746758331762981,0.616505989632178,9.432115147977491,4.387436908119734,86.57877370824873,57.899420517756425,689.5885637313272,4.0
0.4722022790593451,0.5286070012773267,0.13193091511570998,0.9539971660841018,980.554920958784,291.495121632952,930.3095790646753,4.0
0.984156049878225,0.07599416927991043,0.8353033175374913,1.1452860032029433,232.91376188869583,14.326342522843929,225.3771703249454,9.0
0.12351959708252247,0.4203564311150906,7.0229311433387736,5.589366681659817,639.7903957514683,631.571652634003,586.4032324413994,10.0
0.12169854977423533,0.7676508770054453,0.6262322194765357,8.232832356691704,66.2916126824924,81.3952877456997,478.6600211911936,9.0
0.2422513984218229,0.8929624115831697,0.8124208393108623,6.498254078799086,584.7789655778472,139.83167982126164,202.97646434703012,1.0
0.5858422694731605,0.8824703891593897,7.911864601921227,3.949933352459436,731.4150520661516,875.6846924878122,917.8016656065793,9.0
0.8454136441529271,0.9268265091590456,1.9518007148715109,1.5233893225077744,29.009089003683485,179.88654530465587,931.769073989428,2.0
0.04040363658548463,0.07376707283549044,6.522036206402394,5.738634977109827,495.96941189025915,265.07860632365396,738.5123529138917,3.0
0.3834580080930308,0.948487026236994,2.9724346512891855,6.613189721417832,170.64997464042176,757.2215217012305,377.2878827012381,3.0
0.5626482392040175,0.3477517973772195,6.014603971819251,0.5488458366303539,59.602805877391965,312.7853703089542,218.8261757724963,6.0
0.39348976081535614,0.7445705617032193,5.283028847213328,3.083266294940944,999.922679934262,675.8476302307182,177.51493382488204,2.0
0.960173498597118,0.11105978999611056,0.6876937990171506,0.9014719168280504,164.74336797322832,266.5427553768128,458.8243620419089,6.0
0.5738583049641973,0.1170726897472788,1.8384148922430648,8.786979563800884,141.90942184729937,428.0707852979055,689.6268680502827,3.0
0.5435516170415418,0.3723121917086824,0.8910793388401494,3.8228167003318085,229.5843993586025,819.5836806838257,901.1557539281282,7.0
0.2196764995113596,0.320001453545259,1.7803242358108051,1.8548781069026048,412.99702257792353,482.6285325214152,271.22976345574614,5.0
0.5746758331762981,0.616505989632178,9.432115147977491,4.387436908119734,86.57877370824873,57.899420517756425,689.5885637313272,4.0
0.4722022790593451,0.5286070012773267,0.13193091511570998,0.9539971660841018,980.554920958784,291.495121632952,930.3095790646753,4.0
0.984156049878225,0.07599416927991043,0.8353033175374913,1.1452860032029433,232.91376188869583,14.326342522843929,225.3771703249454,9.0
0.12351959708252247,0.4203564311150906,7.0229311433387736,5.589366681659817,639.7903957514683,631.571652634003,586.4032324413994,10.0
0.3661433096575195,0.7849548053449419,0.7575742001593311,1.71362279161702,317.15722195437763,652.4046961007417,769.0563925095473,7.0
0.13267239519958585,0.461757541001896,0.4444741068049962,2.40443016610222,445.3042269657268,370.0257177170216,179.0206383604459,7.0
0.17196913426363847,0.7627664147121028,8.929338634069154,1.1290673432699452,8.395619075740047,730.8448132033056,453.24000444092604,9.0
0.7434584723132791,0.9438185909933936,7.462854846072334,7.13323573364558,736.7941528148923,742.4030893031506,907.7059955514346,6.0
0.9082698897017384,0.031192866851096124,2.4264139488261427,4.360461343211444,274.48253781686526,173.3194495961771,644.5571160376794,10.0
0.16463206501007546,0.32523707660892753,9.945352175052287,5.870505253408625,541.3056115606048,891.1918413340594,459.7631022594474,6.0
0.14408999918840204,0.5429931599033885,2.7027492397266526,4.342784756720369,848.033913461246,456.0776030192357,526.8466238655035,8.0
0.16999408197689925,0.1357080429316685,2.4674988651441816,8.944580109004828,976.2921936506177,1.5596918917040181,826.8661191515544,3.0
0.09129692968584302,0.9873500574880596,0.8174889836126742,9.409070607254208,979.9645885040708,666.4605631841257,242.62373533207358,4.0
